username,score,percentile
daki090,1.35,2.068582901828173
xDjgIL,1.35,2.068582901828173
Aphlysted,1.36,2.0817922434745855
Lexan,1.36,2.0817922434745855
okay,1.36,2.0817922434745855
AAAAAA,1.37,2.102927190108845
Deltara,1.37,2.102927190108845
Pegionx,1.37,2.102927190108845
Sythcide,1.37,2.102927190108845
cooladam26,1.37,2.102927190108845
qaze,1.38,2.1240621367431047
shadowbreakqr,1.38,2.1240621367431047
slwed,1.38,2.1240621367431047
Jumko,1.39,2.137271478389517
LolisAreMine,1.39,2.137271478389517
Burgz27,1.4,2.158406425023777
Cluccles,1.4,2.158406425023777
Mimik,1.4,2.158406425023777
Profi,1.4,2.158406425023777
noralstat,1.4,2.158406425023777
xirce,1.4,2.158406425023777
Gucio,1.41,2.182183239987319
Nandochi,1.41,2.182183239987319
loser844,1.41,2.182183239987319
Archai,1.42,2.200676318292296
LeastPlanet,1.42,2.200676318292296
Shirohi,1.42,2.200676318292296
Sloth6196,1.42,2.200676318292296
Scarnemia,1.43,2.2191693965972736
packa,1.43,2.2191693965972736
solestix,1.43,2.2191693965972736
HanzEditz,1.44,2.2376624749022507
SioN,1.44,2.2376624749022507
Wasted,1.44,2.2376624749022507
veelow,1.44,2.2376624749022507
Bobcat,1.45,2.2587974215365105
Khakis,1.45,2.2587974215365105
codist,1.45,2.2587974215365105
xShiraori,1.45,2.2587974215365105
428juice,1.46,2.2825742365000528
Default,1.46,2.2825742365000528
Noxyntious,1.46,2.2825742365000528
OSilver,1.46,2.2825742365000528
klx,1.46,2.2825742365000528
pieeo,1.47,2.298425446475748
Vindex,1.48,2.31163478812216
ea2415,1.48,2.31163478812216
omegabalrog,1.48,2.31163478812216
symulacra,1.48,2.31163478812216
KhanSimeoni,1.49,2.327485998097855
PuRpL3,1.49,2.327485998097855
BeyondLucidity,1.5,2.3433372080735495
Nooella,1.5,2.3433372080735495
lFloXl,1.5,2.3433372080735495
unmencualquiera,1.5,2.3433372080735495
verak05a,1.51,2.356546549719962
Fathrion,1.52,2.3671140230370917
Hibeki,1.52,2.3671140230370917
theog05,1.52,2.3671140230370917
Aozanaki,1.53,2.3829652330127864
Sonj,1.53,2.3829652330127864
pankubix,1.53,2.3829652330127864
Joast,1.54,2.3961745746591987
grimdeed,1.54,2.3961745746591987
Jarasike,1.55,2.4041001796470467
Bernky,1.56,2.414667652964176
BreadedToast,1.56,2.414667652964176
Miikko,1.56,2.414667652964176
HZhousTextbook,1.57,2.4305188629398713
luixinguer,1.57,2.4305188629398713
swag100,1.57,2.4305188629398713
Katamaroll,1.58,2.4490119412448483
RavensLies,1.58,2.4490119412448483
blackwhite5824,1.58,2.4490119412448483
fourstar,1.58,2.4490119412448483
NottFukka,1.59,2.475430624537673
chrupka010,1.59,2.475430624537673
neok,1.59,2.475430624537673
nlbence,1.59,2.475430624537673
suame,1.59,2.475430624537673
thelettera,1.59,2.475430624537673
Orf,1.6,2.4939237028426504
Doodi3,1.61,2.5124167811476275
FloppaKing,1.61,2.5124167811476275
Plantan,1.61,2.5124167811476275
Zestiny,1.61,2.5124167811476275
fyaah,1.61,2.5124167811476275
gladiator5555,1.61,2.5124167811476275
Applecore,1.62,2.538835464440452
LOP,1.62,2.538835464440452
Mattsama,1.62,2.538835464440452
sonivv,1.62,2.538835464440452
Mirk,1.63,2.559970411074712
SketchySteve,1.63,2.559970411074712
ViciousTracker,1.63,2.559970411074712
