username,score,percentile
hata,0.22,1.6175071360608944
Katamaroll,0.23,1.6492229622581667
KylerKersey,0.23,1.6492229622581667
L04F,0.23,1.6492229622581667
Vally,0.23,1.6492229622581667
baluhun,0.23,1.6492229622581667
noralstat,0.23,1.6492229622581667
zxuan13,0.23,1.6492229622581667
Fundiments,0.24,1.673009831906121
Kenway3211,0.24,1.673009831906121
Deco,0.25,1.6862247594883182
RaginAus,0.25,1.6862247594883182
syk,0.25,1.6862247594883182
MrWoofels44,0.26,1.702082672586954
Nghtly,0.26,1.702082672586954
saidaro,0.26,1.702082672586954
Dolsu,0.27,1.7311555132677872
Gamer3347,0.27,1.7311555132677872
Nemixx,0.27,1.7311555132677872
Poke,0.27,1.7311555132677872
QEVO,0.27,1.7311555132677872
ThyPolloLoco,0.27,1.7311555132677872
iotg9,0.27,1.7311555132677872
witchcult,0.27,1.7311555132677872
KuzaTei,0.28,1.757585368432181
lFloXl,0.28,1.757585368432181
TheGreatHoldenD,0.29,1.7708002960143778
Zodro,0.29,1.7708002960143778
evahsince,0.29,1.7708002960143778
Coward,0.3,1.784015223596575
Doubbly,0.3,1.784015223596575
ThzeTerminator,0.31,1.7919441801458929
Scarnemia,0.32,1.8051591077280895
blackwhite5824,0.32,1.8051591077280895
quans,0.32,1.8051591077280895
stanley9990,0.32,1.8051591077280895
rickzriki,0.33,1.8183740353102866
Hexafone,0.34,1.8263029918596048
borazan,0.34,1.8263029918596048
Personis,0.35,1.8368749339253623
lala6,0.35,1.8368749339253623
Diamond,0.36,1.8553758325404377
Doxxa,0.36,1.8553758325404377
Koil,0.36,1.8553758325404377
dynamoote,0.36,1.8553758325404377
hakryx,0.36,1.8553758325404377
Kimitzuni,0.37,1.8738767311555131
WilsorryPlus,0.37,1.8738767311555131
Leban,0.38,1.8818056877048313
mlgcarlos,0.39,1.8897346442541496
sopharia,0.39,1.8897346442541496
Dolt,0.4,1.9003065863199071
NottFukka,0.4,1.9003065863199071
CozyNosy,0.41,1.9188074849349825
Dookie,0.41,1.9188074849349825
Frodo,0.41,1.9188074849349825
SawbladeDoom,0.41,1.9188074849349825
WarV,0.41,1.9188074849349825
Iamdumberdore,0.42,1.9399513690664976
SleepingWyvern,0.42,1.9399513690664976
strawfeather690,0.42,1.9399513690664976
GalaxyTails,0.43,1.9558092821651336
LuminousMind,0.43,1.9558092821651336
dmn,0.43,1.9558092821651336
GinIsSilver,0.44,1.9848821228459668
Kinglutz,0.44,1.9848821228459668
Pegionx,0.44,1.9848821228459668
guizog,0.44,1.9848821228459668
lastcherry,0.44,1.9848821228459668
somebody407,0.44,1.9848821228459668
xRiacchix,0.44,1.9848821228459668
yaR03,0.44,1.9848821228459668
Jaxzog,0.45,2.0113119780103608
